지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
189,2016-08-16 04:00,27.8,,1.1,360,82,30.6,24.4,995.6,1001.1,,,,,,,,,2000,,,28.3,,,,
189,2016-08-16 05:00,28.1,,.4,0,81,30.7,24.5,995.8,1001.3,,,,,,,,,2000,,,28.7,,,,
189,2016-08-16 06:00,27.8,,.9,360,82,30.6,24.4,996,1001.5,0,,,,,,,,2000,,,27.9,,,,
189,2016-08-16 07:00,28,,.4,0,82,30.9,24.6,996,1001.5,.1,,,,,,,,2000,,,28.9,,,,
189,2016-08-16 08:00,28.1,,.9,200,84,31.9,25.1,996.6,1002.1,.7,,,,,,,,2000,,,31.3,,,,
189,2016-08-16 09:00,28.9,,.6,200,76,30.2,24.2,996.7,1002.1,.6,,,,,,,,2000,,,37.6,,,,
189,2016-08-16 10:00,29.6,,1.1,200,77,31.9,25.1,996.6,1002,.1,,,,,,,,2000,,,41.1,,,,
189,2016-08-16 11:00,30.9,,.9,180,72,32.1,25.2,996.2,1001.6,1,,,,,,,,2000,,,53.2,,,,
189,2016-08-16 12:00,30.9,,1.7,160,67,29.8,24,995.8,1001.2,1,,,,,,,,2000,,,58.5,,,,
189,2016-08-16 13:00,31.6,,1.1,180,69,32.1,25.2,995.5,1000.9,1,,,,,,,,2000,,,61.6,,,,
189,2016-08-16 14:00,31.6,,1.9,160,66,30.6,24.4,995.3,1000.7,1,,,,,,,,2000,,,62.4,,,,
189,2016-08-16 15:00,31.4,,1.9,160,66,30.2,24.2,995.2,1000.6,1,,,,,,,,2000,,,60.1,,,,
189,2016-08-16 16:00,31.2,,2.4,180,66,29.8,24,995,1000.4,1,,,,,,,,2000,,,56.8,,,,
189,2016-08-16 17:00,31,,2.8,180,65,29.1,23.6,995.1,1000.5,1,,,,,,,,2000,,,51.4,,,,
189,2016-08-16 18:00,30.3,,2.7,180,70,30.2,24.2,995.2,1000.6,.9,,,,,,,,2000,,,39.6,,,,
189,2016-08-16 19:00,29.3,,1.3,180,74,30,24.1,995.3,1000.7,.5,,,,,,,,2000,,,33.6,,,,
189,2016-08-16 20:00,29,,1.6,360,73,29.1,23.6,995.5,1000.9,0,,,,,,,,2000,,,30.8,,,,
189,2016-08-16 21:00,28.3,,1.6,20,74,28.4,23.2,996,1001.5,,,,,,,,,2000,,,29.4,,,,
189,2016-08-16 22:00,28,,1.7,20,72,27.1,22.4,996.3,1001.8,,,,,,,,,2000,,,28.4,,,,
189,2016-08-16 23:00,27.7,,1.7,20,68,25.2,21.2,996.6,1002.1,,,,,,,,,2000,,,27.4,,,,
189,2016-08-17 00:00,27.3,,1.6,20,65,23.5,20.1,996.6,1002.1,,,,,,,,,2000,,,26.7,,,,
189,2016-08-17 01:00,26.7,,1.8,360,66,23.1,19.8,996.3,1001.8,,,,,,,,,2000,,,26.2,,,,
189,2016-08-17 02:00,26,,1.7,360,67,22.4,19.3,996.2,1001.7,,,,,,,,,2000,,,25.6,,,,
189,2016-08-17 03:00,25.8,,1.7,360,67,22.1,19.1,996.3,1001.8,,,,,,,,,2000,,,25.3,,,,
189,2016-08-17 04:00,25.4,,1.6,360,68,22,19,996.7,1002.2,,,,,,,,,2000,,,25,,,,
189,2016-08-17 05:00,25.5,,1.5,360,65,21.2,18.4,996.9,1002.4,,,,,,,,,2000,,,24.9,,,,
189,2016-08-17 06:00,25.4,,1.5,360,68,22,19,997.2,1002.7,0,,,,,,,,2000,,,24.8,,,,
189,2016-08-17 07:00,26.2,,.9,360,66,22.4,19.3,997.5,1003,.7,,,,,,,,2000,,,25.6,,,,
189,2016-08-17 08:00,28.6,,.5,360,60,23.4,20,997.8,1003.3,1,,,,,,,,2000,,,28.3,,,,
189,2016-08-17 09:00,28.8,,1.4,180,62,24.4,20.7,998,1003.5,1,,,,,,,,2000,,,34.6,,,,
189,2016-08-17 10:00,28.6,,1.5,200,65,25.3,21.3,998,1003.5,.9,,,,,,,,2000,,,39.7,,,,
189,2016-08-17 11:00,30.1,,2.5,180,71,30.2,24.2,997.8,1003.3,.9,,,,,,,,2000,,,55.8,,,,
189,2016-08-17 12:00,30,,1.6,70,72,30.4,24.3,997.6,1003.1,.6,,,,,,,,2000,,,46.9,,,,
189,2016-08-17 13:00,31.2,,1.5,140,67,30.4,24.3,997.2,1002.6,1,,,,,,,,2000,,,62.3,,,,
189,2016-08-17 14:00,30.7,,1.6,180,73,32.1,25.2,996.9,1002.3,1,,,,,,,,2000,,,62.1,,,,
189,2016-08-17 15:00,31.1,,1.7,160,66,29.7,23.9,996.8,1002.2,1,,,,,,,,2000,,,61.7,,,,
189,2016-08-17 16:00,30.8,,1.8,160,69,30.6,24.4,996.9,1002.3,1,,,,,,,,2000,,,57.4,,,,
189,2016-08-17 17:00,29.6,,1.2,160,78,32.2,25.3,997.1,1002.5,.7,,,,,,,,2000,,,44.3,,,,
189,2016-08-17 18:00,29.4,,.9,50,76,31.1,24.7,996.9,1002.3,.7,,,,,,,,2000,,,38.2,,,,
189,2016-08-17 19:00,28.7,,1.1,90,75,29.5,23.8,997.4,1002.9,.4,,,,,,,,2000,,,32.8,,,,
189,2016-08-17 20:00,28.1,,1.4,20,75,28.4,23.2,997.9,1003.4,0,,,,,,,,2000,,,30.2,,,,
189,2016-08-17 21:00,27.7,,1.7,20,74,27.4,22.6,998.6,1004.1,,,,,,,,,2000,,,28.9,,,,
189,2016-08-17 22:00,27.4,,1.9,20,75,27.2,22.5,998.7,1004.2,,,,,,,,,2000,,,28.2,,,,
189,2016-08-17 23:00,27.5,,1.5,20,78,28.6,23.3,998.7,1004.2,,,,,,,,,2000,,,27.8,,,,
189,2016-08-18 00:00,27.6,,1.8,20,79,29.1,23.6,998.7,1004.2,,,,,,,,,2000,,,28,,,,
189,2016-08-18 01:00,27.4,,1.7,20,81,29.5,23.8,998.4,1003.9,,,,,,,,,2000,,,27.4,,,,
189,2016-08-18 02:00,27.1,,1.9,20,82,29.3,23.7,998.3,1003.8,,,,,,,,,2000,,,27.3,,,,
189,2016-08-18 03:00,27,,1.9,20,83,29.5,23.8,998.7,1004.2,,,,,,,,,2000,,,27.2,,,,
189,2016-08-18 04:00,26.7,,2,20,86,30,24.1,998.8,1004.3,,,,,,,,,2000,,,26.7,,,,
189,2016-08-18 05:00,26.6,,2.2,20,84,29.1,23.6,998.7,1004.2,,,,,,,,,2000,,,26.4,,,,
189,2016-08-18 06:00,27,,1.8,20,76,26.9,22.3,998.9,1004.4,0,,,,,,,,2000,,,25.9,,,,
189,2016-08-18 07:00,27.2,,1.8,50,83,29.8,24,998.8,1004.3,.4,,,,,,,,2000,,,27.4,,,,
189,2016-08-18 08:00,28.7,,2,50,78,30.6,24.4,999.2,1004.7,.9,,,,,,,,2000,,,29.7,,,,
189,2016-08-18 09:00,29.5,,1.8,50,73,30,24.1,999.6,1005,1,,,,,,,,2000,,,36.3,,,,
189,2016-08-18 10:00,30.3,,1.6,90,73,31.5,24.9,999.5,1005,.9,,,,,,,,2000,,,50.4,,,,
189,2016-08-18 11:00,30.5,,1.2,70,71,30.9,24.6,999.4,1004.9,1,,,,,,,,2000,,,56.6,,,,
189,2016-08-18 12:00,30.4,,1.4,160,72,31.1,24.7,999.1,1004.6,1,,,,,,,,2000,,,60.7,,,,
189,2016-08-18 13:00,31.3,,1.1,270,69,31.5,24.9,998.9,1004.3,1,,,,,,,,2000,,,64.6,,,,
189,2016-08-18 14:00,30.9,,1.6,160,69,30.7,24.5,998.6,1004,1,,,,,,,,2000,,,64.9,,,,
189,2016-08-18 15:00,31.2,,1.6,160,73,33,25.7,998.3,1003.7,1,,,,,,,,2000,,,63.3,,,,
189,2016-08-18 16:00,31.1,,1.7,70,75,33.8,26.1,998.3,1003.7,1,,,,,,,,2000,,,59.1,,,,
189,2016-08-18 17:00,29.8,,1.1,70,81,33.8,26.1,998.3,1003.7,.1,,,,,,,,2000,,,44,,,,
189,2016-08-18 18:00,30.1,,2.2,50,77,32.8,25.6,998.4,1003.9,.1,,,,,,,,2000,,,39.9,,,,
189,2016-08-18 19:00,29.3,,2,70,81,32.8,25.6,998.6,1004,.3,,,,,,,,2000,,,35.1,,,,
189,2016-08-18 20:00,28.6,,1.5,50,84,32.8,25.6,999.3,1004.8,0,,,,,,,,2000,,,32,,,,
189,2016-08-18 21:00,28.2,,1.8,50,85,32.4,25.4,999.9,1005.4,,,,,,,,,2000,,,30.3,,,,
189,2016-08-18 22:00,28.2,,1.5,50,85,32.4,25.4,1000.2,1005.7,,,,,,,,,2000,,,29.6,,,,
189,2016-08-18 23:00,28.2,,1.7,50,86,32.8,25.6,1000.1,1005.6,,,,,,,,,2000,,,29.6,,,,
189,2016-08-19 00:00,28.2,,1.6,50,87,33.2,25.8,1000,1005.5,,,,,,,,,2000,,,29.5,,,,
189,2016-08-19 01:00,28,0,1.5,50,87,32.8,25.6,999.7,1005.2,,,,,,,,,2000,,,29.6,,,,
189,2016-08-19 02:00,28,,1.3,20,86,32.4,25.4,999.7,1005.2,,,,,,,,,2000,,,29.2,,,,
189,2016-08-19 03:00,27.9,,1.2,50,87,32.6,25.5,999.5,1005,,,,,,,,,2000,,,28.7,,,,
189,2016-08-19 04:00,27.8,,1.2,50,86,32.1,25.2,999.3,1004.8,,,,,,,,,2000,,,28.3,,,,
189,2016-08-19 05:00,27.7,,1.3,20,86,31.9,25.1,999.2,1004.7,,,,,,,,,1976,,,28,,,,
189,2016-08-19 06:00,26.7,0,1.4,160,90,31.5,24.9,999.6,1005.1,0,,,,,,,,1876,,,27.7,,,,
189,2016-08-19 07:00,26.5,.3,1.5,20,93,32.1,25.2,1000,1005.5,0,,,,,,,,1987,,,27.5,,,,
189,2016-08-19 08:00,26.7,0,1.3,20,96,33.6,26,1000.1,1005.6,0,,,,,,,,1984,,,28.5,,,,
189,2016-08-19 09:00,28.1,0,.4,0,92,34.8,26.6,1000.4,1005.9,0,,,,,,,,2000,,,31.3,,,,
189,2016-08-19 10:00,28.3,0,1,70,91,34.8,26.6,1000.5,1006,.1,,,,,,,,2000,,,33.4,,,,
189,2016-08-19 11:00,30.6,,1,180,78,34.2,26.3,1000.4,1005.9,1,,,,,,,,2000,,,49.7,,,,
189,2016-08-19 12:00,30.4,,1.6,160,75,32.4,25.4,1000.3,1005.8,1,,,,,,,,2000,,,57.1,,,,
189,2016-08-19 13:00,31,,1.5,180,73,32.6,25.5,1000.2,1005.6,1,,,,,,,,2000,,,62.7,,,,
189,2016-08-19 14:00,30.8,,1.8,200,75,33.2,25.8,1000.1,1005.6,1,,,,,,,,2000,,,59.7,,,,
189,2016-08-19 15:00,31.3,,2.2,200,73,33.2,25.8,999.9,1005.3,1,,,,,,,,2000,,,63,,,,
189,2016-08-19 16:00,30.2,,2.2,200,75,32.1,25.2,1000.2,1005.7,.9,,,,,,,,2000,,,53.5,,,,
189,2016-08-19 17:00,29.4,,1.8,200,77,31.5,24.9,999.9,1005.4,0,,,,,,,,2000,,,42.8,,,,
189,2016-08-19 18:00,29.4,,.5,230,77,31.5,24.9,1000,1005.5,0,,,,,,,,2000,,,38.3,,,,
189,2016-08-19 19:00,28.7,,1.7,50,78,30.6,24.4,1000,1005.5,0,,,,,,,,2000,,,34,,,,
189,2016-08-19 20:00,28.1,,1.3,50,81,30.7,24.5,1000.2,1005.7,0,,,,,,,,2000,,,31.4,,,,
189,2016-08-19 21:00,28.5,,1,50,81,31.5,24.9,1000.5,1006,,,,,,,,,2000,,,30.4,,,,
189,2016-08-19 22:00,28.5,,1.1,50,83,32.2,25.3,1000.6,1006.1,,,,,,,,,2000,,,29.9,,,,
189,2016-08-19 23:00,28.5,,1.2,50,84,32.6,25.5,1000.8,1006.3,,,,,,,,,2000,,,29.8,,,,
189,2016-08-20 00:00,28.3,,.8,20,85,32.6,25.5,1000.9,1006.4,,,,,,,,,2000,,,29.1,,,,
189,2016-08-20 01:00,27.9,,.9,360,81,30.4,24.3,1000.7,1006.2,,,,,,,,,2000,,,28.3,,,,
189,2016-08-20 02:00,27.4,,1,360,80,29.1,23.6,1000.5,1006,,,,,,,,,2000,,,28,,,,
189,2016-08-20 03:00,27.1,,.9,20,82,29.3,23.7,1000.3,1005.8,,,,,,,,,2000,,,27.3,,,,
189,2016-08-20 04:00,26.5,,1.3,360,82,28.3,23.1,1000.1,1005.6,,,,,,,,,2000,,,26.8,,,,
189,2016-08-20 05:00,26.3,,1.2,360,81,27.6,22.7,1000.4,1005.9,,,,,,,,,2000,,,26.4,,,,
189,2016-08-20 06:00,26.1,,1.3,360,81,27.2,22.5,1000.4,1005.9,,,,,,,,,2000,,,26.1,,,,
189,2016-08-20 07:00,26.6,,1.2,360,76,26.4,22,1000.4,1005.9,.6,,,,,,,,2000,,,26.9,,,,
189,2016-08-20 08:00,28.5,,.4,0,71,27.6,22.7,1000.7,1006.2,1,,,,,,,,2000,,,29.7,,,,
189,2016-08-20 09:00,29,,1.3,180,77,30.7,24.5,1000.3,1005.8,1,,,,,,,,2000,,,35.1,,,,
189,2016-08-20 10:00,29.8,,1.3,160,73,30.6,24.4,1000.4,1005.8,1,,,,,,,,2000,,,46.9,,,,
189,2016-08-20 11:00,30.7,,1.6,180,72,31.7,25,1000.1,1005.6,1,,,,,,,,2000,,,57.2,,,,
189,2016-08-20 12:00,31,,1.7,160,76,34,26.2,999.8,1005.2,1,,,,,,,,2000,,,62.1,,,,
189,2016-08-20 13:00,31.3,,1.6,180,75,34.2,26.3,999.7,1005.1,.9,,,,,,,,2000,,,62.1,,,,
189,2016-08-20 14:00,30.6,,1.3,180,69,30.2,24.2,999.4,1004.9,.8,,,,,,,,2000,,,54.1,,,,
189,2016-08-20 15:00,30.7,,1.8,50,73,32.1,25.2,999.4,1004.8,.4,,,,,,,,2000,,,52.6,,,,
189,2016-08-20 16:00,29.5,,1.3,50,79,32.4,25.4,999,1004.4,.1,,,,,,,,2000,,,45.3,,,,
189,2016-08-20 17:00,28.5,,2.7,50,83,32.2,25.3,998.9,1004.4,0,,,,,,,,2000,,,38.6,,,,
189,2016-08-20 18:00,28.7,,2.5,50,81,31.9,25.1,998.8,1004.3,0,,,,,,,,2000,,,36,,,,
189,2016-08-20 19:00,28.2,,2.3,70,81,30.9,24.6,998.4,1003.9,0,,,,,,,,2000,,,33.2,,,,
189,2016-08-20 20:00,27.5,,2.2,50,84,30.7,24.5,998.5,1004,0,,,,,,,,2000,,,30.2,,,,
189,2016-08-20 21:00,27.3,,2.6,50,83,30,24.1,998.9,1004.4,,,,,,,,,2000,,,28.8,,,,
189,2016-08-20 22:00,27.3,,1,50,60,21.7,18.8,999.2,1004.7,,,,,,,,,2000,,,27.4,,,,
189,2016-08-20 23:00,28.3,,2,20,56,21.4,18.6,999.2,1004.7,,,,,,,,,2000,,,27.1,,,,
189,2016-08-21 00:00,27.9,,2.3,50,59,22.1,19.1,999.1,1004.6,,,,,,,,,2000,,,26.8,,,,
189,2016-08-21 01:00,27.2,,2.3,50,74,26.6,22.1,998.9,1004.4,,,,,,,,,2000,,,26.7,,,,
189,2016-08-21 02:00,27,,2,50,75,26.6,22.1,998.6,1004.1,,,,,,,,,2000,,,26.4,,,,
189,2016-08-21 03:00,26.7,,2.2,20,79,27.6,22.7,998.5,1004,,,,,,,,,2000,,,26.4,,,,
189,2016-08-21 04:00,26.6,,2.4,20,82,28.4,23.2,998.4,1003.9,,,,,,,,,2000,,,26.2,,,,
189,2016-08-21 05:00,26.4,,2.1,50,81,27.7,22.8,998.7,1004.2,,,,,,,,,2000,,,25.9,,,,
189,2016-08-21 06:00,26.4,,2,20,82,28.1,23,999.2,1004.7,,,,,,,,,2000,,,25.8,,,,
189,2016-08-21 07:00,26.7,,2.5,20,81,28.3,23.1,999.2,1004.7,.5,,,,,,,,2000,,,26.7,,,,
189,2016-08-21 08:00,27.8,,3,50,75,27.9,22.9,999.2,1004.7,1,,,,,,,,2000,,,29,,,,
189,2016-08-21 09:00,28.6,,3.8,50,71,27.7,22.8,999,1004.5,1,,,,,,,,2000,,,33.7,,,,
189,2016-08-21 10:00,29.1,,4.8,70,70,28.1,23,999.3,1004.8,1,,,,,,,,2000,,,47.4,,,,
189,2016-08-21 11:00,29.8,,3.6,50,67,28.1,23,999.3,1004.7,1,,,,,,,,2000,,,53,,,,
189,2016-08-21 12:00,31,,3,50,64,28.6,23.3,999.1,1004.5,1,,,,,,,,2000,,,61.4,,,,
189,2016-08-21 13:00,31.2,,2.5,70,62,28.1,23,998.9,1004.3,1,,,,,,,,2000,,,64.3,,,,
189,2016-08-21 14:00,32.3,,2.8,50,61,29.5,23.8,998.8,1004.2,1,,,,,,,,2000,,,65.3,,,,
189,2016-08-21 15:00,31.8,,3.3,70,62,29.1,23.6,998.3,1003.7,1,,,,,,,,2000,,,63,,,,
189,2016-08-21 16:00,32,,2.5,50,62,29.3,23.7,998.6,1004,1,,,,,,,,2000,,,59.5,,,,
189,2016-08-21 17:00,31.2,,3.4,50,63,28.6,23.3,998.3,1003.7,1,,,,,,,,2000,,,51.4,,,,
189,2016-08-21 18:00,30.1,,2.9,50,66,28.1,23,998.5,1004,.8,,,,,,,,2000,,,38.7,,,,
189,2016-08-21 19:00,28.9,,2.4,50,73,28.9,23.5,998.7,1004.2,0,,,,,,,,2000,,,33.4,,,,
189,2016-08-21 20:00,28.6,,1.6,50,72,28.1,23,999.4,1004.9,0,,,,,,,,2000,,,30.9,,,,
189,2016-08-21 21:00,28.3,,1.7,50,74,28.4,23.2,1000,1005.5,,,,,,,,,2000,,,29.9,,,,
189,2016-08-21 22:00,28,,2.3,20,79,29.8,24,1000.3,1005.8,,,,,,,,,2000,,,29.3,,,,
189,2016-08-21 23:00,28.3,,1.8,50,76,29.1,23.6,1000.3,1005.8,,,,,,,,,2000,,,28.8,,,,
189,2016-08-22 00:00,28.3,,1.4,50,75,28.8,23.4,1000.1,1005.6,,,,,,,,,2000,,,28.4,,,,
189,2016-08-22 01:00,28.4,,1.8,50,74,28.6,23.3,999.8,1005.3,,,,,,,,,2000,,,28.1,,,,
189,2016-08-22 02:00,28.2,,2.1,50,75,28.6,23.3,999.8,1005.3,,,,,,,,,2000,,,27.9,,,,
189,2016-08-22 03:00,28,,2.4,50,76,28.6,23.3,999.7,1005.2,,,,,,,,,2000,,,27.5,,,,
189,2016-08-22 04:00,27.7,,1.5,20,78,28.9,23.5,999.4,1004.9,,,,,,,,,2000,,,27.4,,,,
189,2016-08-22 05:00,27.3,,1.1,20,79,28.6,23.3,1000,1005.5,,,,,,,,,2000,,,27,,,,
189,2016-08-22 06:00,27.4,,1.2,360,78,28.4,23.2,1000.4,1005.9,,,,,,,,,2000,,,26.8,,,,
189,2016-08-22 07:00,27.9,,1.1,360,76,28.4,23.2,1000.6,1006.1,.6,,,,,,,,2000,,,27.5,,,,
189,2016-08-22 08:00,29,,2.6,50,76,30.4,24.3,1000.9,1006.4,1,,,,,,,,2000,,,30.4,,,,
189,2016-08-22 09:00,30.4,,2.8,50,70,30.4,24.3,1000.8,1006.3,1,,,,,,,,2000,,,35.4,,,,
189,2016-08-22 10:00,31.5,,1,270,66,30.4,24.3,1000.9,1006.3,1,,,,,,,,2000,,,52.7,,,,
189,2016-08-22 11:00,30.4,,1.5,250,71,30.7,24.5,1000.6,1006.1,1,,,,,,,,2000,,,53.6,,,,
189,2016-08-22 12:00,30.3,,1.3,230,71,30.6,24.4,1000.1,1005.6,.2,,,,,,,,2000,,,43,,,,
189,2016-08-22 13:00,32.5,,2.3,200,65,31.7,25,999.6,1005,.5,,,,,,,,2000,,,60.7,,,,
189,2016-08-22 14:00,32.5,,2.6,200,65,31.7,25,999.4,1004.8,1,,,,,,,,2000,,,65.3,,,,
189,2016-08-22 15:00,32.6,,1.9,180,64,31.3,24.8,999.2,1004.6,.9,,,,,,,,2000,,,64.7,,,,
189,2016-08-22 16:00,31.4,,2.2,180,69,31.7,25,999.1,1004.5,1,,,,,,,,2000,,,58,,,,
189,2016-08-22 17:00,30.7,,1.4,160,72,31.7,25,999.4,1004.8,1,,,,,,,,2000,,,50.1,,,,
189,2016-08-22 18:00,30.3,,1.3,200,73,31.5,24.9,999.7,1005.2,.7,,,,,,,,2000,,,41.4,,,,
189,2016-08-22 19:00,29.2,,1,270,77,31.1,24.7,999.7,1005.2,0,,,,,,,,2000,,,35.3,,,,
189,2016-08-22 20:00,28.7,,.4,0,82,32.2,25.3,999.9,1005.4,0,,,,,,,,2000,,,31.9,,,,
189,2016-08-22 21:00,28.4,,.3,0,83,32.1,25.2,1000.5,1006,,,,,,,,,2000,,,30.3,,,,
189,2016-08-22 22:00,27.9,,1.3,360,75,28.1,23,1000.7,1006.2,,,,,,,,,2000,,,28.9,,,,
189,2016-08-22 23:00,27.4,,.6,360,77,28.1,23,1000.7,1006.2,,,,,,,,,2000,,,28.1,,,,
189,2016-08-23 00:00,27.2,,1.1,360,75,26.9,22.3,1000.6,1006.1,,,,,,,,,2000,,,27.4,,,,
189,2016-08-23 01:00,27,,.8,360,69,24.6,20.8,1000.3,1005.8,,,,,,,,,2000,,,26.7,,,,
189,2016-08-23 02:00,27,,.7,340,72,25.6,21.5,1000.1,1005.6,,,,,,,,,2000,,,26.3,,,,
189,2016-08-23 03:00,26.6,,.9,360,67,23.2,19.9,999.8,1005.3,,,,,,,,,2000,,,25.9,,,,
189,2016-08-23 04:00,26.6,,.3,0,66,22.9,19.7,999.7,1005.2,,,,,,,,,2000,,,25.4,,,,
189,2016-08-23 05:00,25.9,,.6,50,71,23.7,20.2,999.9,1005.4,,,,,,,,,2000,,,24.8,,,,
189,2016-08-23 06:00,25.4,,1.3,360,74,24,20.4,1000.1,1005.7,,,,,,,,,2000,,,24.9,,,,
189,2016-08-23 07:00,26.6,,1.4,50,78,27.1,22.4,1000.4,1005.9,.5,,,,,,,,2000,,,26.3,,,,
189,2016-08-23 08:00,28.3,,1.7,50,79,30.4,24.3,1000.6,1006.1,1,,,,,,,,2000,,,29.8,,,,
189,2016-08-23 09:00,29.5,,2.2,50,75,30.7,24.5,1000.7,1006.2,1,,,,,,,,2000,,,36.5,,,,
189,2016-08-23 10:00,30.4,,1.2,70,73,31.7,25,1000.9,1006.4,.7,,,,,,,,2000,,,47.5,,,,
189,2016-08-23 11:00,30.6,,1.5,70,70,30.6,24.4,1000.8,1006.3,1,,,,,,,,2000,,,56.6,,,,
189,2016-08-23 12:00,31.3,,1.6,90,71,32.4,25.4,1000.3,1005.7,1,,,,,,,,2000,,,62.5,,,,
189,2016-08-23 13:00,30.8,,1.8,140,69,30.6,24.4,999.9,1005.4,1,,,,,,,,2000,,,63.9,,,,
189,2016-08-23 14:00,31.5,,2,70,70,32.2,25.3,999.3,1004.7,.8,,,,,,,,1621,,,59.2,,,,
189,2016-08-23 15:00,30.3,,1.6,70,73,31.5,24.9,998.9,1004.4,.2,,,,,,,,2000,,,53.8,,,,
189,2016-08-23 16:00,30.5,,1.7,70,75,32.6,25.5,998.9,1004.4,.6,,,,,,,,2000,,,50.4,,,,
189,2016-08-23 17:00,29.9,,2.5,50,70,29.5,23.8,999,1004.5,.6,,,,,,,,2000,,,43.4,,,,
189,2016-08-23 18:00,29.6,,2.4,50,70,28.9,23.5,999.1,1004.5,.5,,,,,,,,2000,,,39.3,,,,
189,2016-08-23 19:00,28.4,,2.2,50,77,29.7,23.9,999.2,1004.7,0,,,,,,,,2000,,,34.7,,,,
189,2016-08-23 20:00,27.8,,2.1,20,77,28.6,23.3,999.5,1005,0,,,,,,,,2000,,,31.9,,,,
189,2016-08-23 21:00,27.5,,2,50,79,28.9,23.5,999.7,1005.2,,,,,,,,,2000,,,30.5,,,,
189,2016-08-23 22:00,27.3,,2.7,20,79,28.6,23.3,1000.1,1005.6,,,,,,,,,2000,,,29.6,,,,
189,2016-08-23 23:00,27.4,,2.5,20,76,27.6,22.7,999.7,1005.2,,,,,,,,,2000,,,28.9,,,,
189,2016-08-24 00:00,27.4,,2.4,20,77,28.1,23,999.8,1005.3,,,,,,,,,2000,,,28.5,,,,
189,2016-08-24 01:00,27.2,,2.8,20,77,27.7,22.8,999.5,1005,,,,,,,,,2000,,,28.1,,,,
189,2016-08-24 02:00,26.9,,2.8,20,80,28.3,23.1,999.3,1004.8,,,,,,,,,2000,,,27.8,,,,
189,2016-08-24 03:00,26.8,,2.8,20,83,29.1,23.6,999.3,1004.8,,,,,,,,,2000,,,27.6,,,,
189,2016-08-24 04:00,26.5,,2.7,20,83,28.6,23.3,999.3,1004.8,,,,,,,,,2000,,,27.3,,,,
189,2016-08-24 05:00,26.5,,2.5,20,84,28.9,23.5,999.3,1004.8,,,,,,,,,2000,,,27,,,,
189,2016-08-24 06:00,26.3,,2.8,20,83,28.3,23.1,999.4,1004.9,,,,,,,,,2000,,,26.8,,,,
189,2016-08-24 07:00,26.7,,2.7,20,82,28.6,23.3,999.7,1005.2,.4,,,,,,,,2000,,,27.2,,,,
189,2016-08-24 08:00,28,,2.9,50,77,28.9,23.5,1000,1005.5,1,,,,,,,,2000,,,29,,,,
189,2016-08-24 09:00,29.3,,3.4,70,69,28.1,23,1000,1005.5,1,,,,,,,,2000,,,32.2,,,,
189,2016-08-24 10:00,30,,3.5,50,65,27.4,22.6,1000.3,1005.8,1,,,,,,,,2000,,,43,,,,
189,2016-08-24 11:00,29.7,,4.1,50,66,27.4,22.6,1000.1,1005.5,.8,,,,,,,,2000,,,46.2,,,,
189,2016-08-24 12:00,30.9,,3.2,50,62,27.6,22.7,999.8,1005.2,1,,,,,,,,2000,,,53.7,,,,
189,2016-08-24 13:00,31.5,,3.8,50,60,27.6,22.7,999.4,1004.8,1,,,,,,,,2000,,,56.7,,,,
189,2016-08-24 14:00,31.3,,4,50,62,28.3,23.1,999.3,1004.7,1,,,,,,,,2000,,,58.4,,,,
189,2016-08-24 15:00,31.3,,3.3,50,60,27.2,22.5,998.9,1004.3,1,,,,,,,,2000,,,57.3,,,,
189,2016-08-24 16:00,30.9,,3.8,50,64,28.4,23.2,998.9,1004.3,1,,,,,,,,2000,,,54,,,,
189,2016-08-24 17:00,30.1,,2.9,70,64,27.2,22.5,999.1,1004.6,1,,,,,,,,2000,,,48.5,,,,
189,2016-08-24 18:00,29.2,,3.1,50,68,27.4,22.6,999.4,1004.9,.9,,,,,,,,2000,,,39.6,,,,
189,2016-08-24 19:00,28,,2.4,50,76,28.6,23.3,999.8,1005.3,0,,,,,,,,2000,,,34.5,,,,
189,2016-08-24 20:00,27.2,,2.1,20,79,28.4,23.2,1000,1005.5,0,,,,,,,,2000,,,31.6,,,,
189,2016-08-24 21:00,26.8,,2.4,20,75,26.3,21.9,1000.5,1006,,,,,,,,,2000,,,29.8,,,,
189,2016-08-24 22:00,26.7,,2.6,20,76,26.6,22.1,1000.7,1006.2,,,,,,,,,2000,,,28.8,,,,
189,2016-08-24 23:00,27,,2,20,76,26.9,22.3,1000.5,1006,,,,,,,,,2000,,,28.3,,,,
189,2016-08-25 00:00,26.9,,2.4,20,79,27.9,22.9,1000.2,1005.7,,,,,,,,,2000,,,28,,,,
189,2016-08-25 01:00,26.9,,2.6,20,80,28.3,23.1,999.9,1005.4,,,,,,,,,2000,,,27.8,,,,
189,2016-08-25 02:00,26.7,,2.3,20,80,27.9,22.9,999.5,1005,,,,,,,,,2000,,,27.5,,,,
189,2016-08-25 03:00,26.7,,1.8,50,78,27.2,22.5,999.3,1004.8,,,,,,,,,2000,,,27.1,,,,
